word	lemma
expliquerez	expliquer
negro	negro
minettes	minet
hypnotique	hypnotique
elka	elka
lâcheront	lâcher
montraient	montrer
retournez-y	retournez-y
persécuter	persécuter
congélo	congélo
regagné	regagner
souveniez	souvenir
surprenez	surprendre
hanks	hanks
hurt	hurt
dewitt	dewitt
trouve-t-on	trouve-t-on
cassandre	cassandre
restes-y	restes-y
agriculteur	agriculteur
dégrader	dégrader
népal	népal
apprivoiser	apprivoiser
leia	leia
ratio	ratio
enregistrait	enregistrer
sienna	sienna
soupçonnais	soupçonner
vengée	venger
éclatera	éclater
arr	arr
perçant	perçant
jovi	jovi
colossale	colossal
écrémé	écrémé
amassé	amasser
makes	makes
menais	mener
troue	trouer
mantra	mantra
lover	lover
nierai	nier
apparaitre	apparaitre
étroits	étroit
savoy	savoy
déjanté	déjanter
lolly	lolly
apnée	apnée
sauteur	sauteur
loving	loving
craignaient	craindre
éliminant	éliminer
étayer	étayer
antilles	antilles
rowley	rowley
griefs	grief
proces	proces
25e	25e
renoir	renoir
mousquetaire	mousquetaire
serrant	serrer
remplissait	remplir
variante	variante
contrôleurs	contrôleur
concernées	concerner
élégants	élégant
tarot	tarot
douzième	douzième
repenti	repentir
prévisibles	prévisible
caritatif	caritatif
relooking	relooking
ichabod	ichabod
bouboule	boubouler
jc	jc
'j'	'j'
michèle	michèle
marginal	marginal
anodin	anodin
prem'	prem'
démissionnez	démissionner
captif	captif
lydecker	lydecker
wyler	wyler
guevara	guevara
confédération	confédération
tama	tama
retombera	retomber
rune	rune
agrafes	agrafe
travestis	travestir
spasme	spasme
conter	conter
dodger	dodger
condo	condo
arriérés	arriérer
évanouissement	évanouissement
nitroglycérine	nitroglycérine
jurent	jurer
rencontrerons	rencontrer
légendaires	légendaire
méprises	méprises
valant	valoir
frappa	frapper
futon	futon
fêtait	fêter
pagaie	pagaie
apprises	apprendre
épicentre	épicentre
mycroft	mycroft
farid	farid
verbale	verbal
nagus	nagus
mikuru	mikuru
colombienne	colombien
amourette	amourette
fifille	fifille
wylie	wylie
figaro	figaro
radié	radier
chromosomes	chromosome
lèches	lécher
barbecues	barbecue
hatfield	hatfield
missa	missa
nr	nr
susanna	susanna
jabba	jabba
danube	danube
patrouilleur	patrouilleur
pillards	pillard
ravaler	ravaler
roussi	roussi
brisant	brisant
xing	xing
circoncision	circoncision
kimchi	kimchi
ewan	ewan
minotaure	minotaure
dura	durer
thaddeus	thaddeus
datania	datania
fondamentales	fondamental
peng	peng
mouvants	mouvant
hi-fi	hi-fi
fai	fai
derrières	derrière
céderai	céder
macintosh	macintosh
limaces	limace
rivés	river
révolutionner	révolutionner
keanu	keanu
enclave	enclave
sharif	sharif
expirer	expirer
pende	pendre
luttait	lutter
discerner	discerner
percepteur	percepteur
eastwood	eastwood
baffes	baffe
prédilection	prédilection
uhura	uhura
mir	mir
répugnants	répugnant
coquette	coquette
fiske	fiske
copropriété	copropriété
freinage	freinage
fâches	fâcher
libères	libérer
convertis	convertir
cessait	cesser
pintes	pinte
touchons	toucher
rosé	rosé
intimidée	intimider
communicateur	communicateur
côté-ci	côté-ci
ébloui	éblouir
barda	barda
toxicos	toxico
exclusifs	exclusif
directes	direct
égoiste	égoiste
judah	judah
gonzo	gonzo
kirsty	kirsty
pirouette	pirouette
buviez	boire
remplacent	remplacer
déviant	déviant
messes	messe
complote	comploter
exigeons	exiger
gallant	galler
alouette	alouette
puérile	puéril
occuperez	occuper
chassant	chassant
hologrammes	hologramme
ev	ev
appartenais	appartenir
lindbergh	lindbergh
candidatures	candidature
réessayez	réessayer
oedème	oedème
mettraient	mettre
typiques	typique
pendra	pendre
suppléant	suppléant
capitol	capitol
mead	mead
signalez	signaler
crédibles	crédible
lynchage	lynchage
froidement	froidement
résidentiel	résidentiel
capitalistes	capitaliste
nasale	nasale
rancoeur	rancoeur
lombardo	lombardo
sodome	sodome
débouche	déboucher
subsiste	subsister
récidive	récidive
grèves	grève
reprennes	reprendre
guitar	guitar
karsten	karsten
andromède	andromède
torben	torben
mutilés	mutiler
brasier	brasier
doolittle	doolittle
enregistres	enregistrer
annoncera	annoncer
aboutit	aboutir
caricature	caricature
embarqués	embarquer
marcella	marcella
supporterait	supporter
sears	sears
mancini	mancini
jb	jb
calepin	calepin
haltères	haltère
soutienne	soutenir
hem	hem
préférerai	préférer
palpitante	palpitant
spectromètre	spectromètre
asuka	asuka
convaincra	convaincre
jeannot	jeannot
poisson-chat	poisson-chat
raiders	raider
portails	portail
sachez-le	sachez-le
clerc	clerc
refusiez	refuser
assorties	assortir
abernathy	abernathy
westlake	westlake
caitlyn	caitlyn
élastiques	élastique
injustes	injuste
midori	midori
occupaient	occuper
frégate	frégate
wolff	wolff
lovers	lovers
gratté	gratter
dal	dal
mélodies	mélodie
évitait	éviter
banales	banal
ono	ono
empirent	empirer
plombes	plomber
éprouvante	éprouvant
kafka	kafka
finnegan	finnegan
pda	pda
fournies	fournir
soudée	souder
loxley	loxley
aprã	aprã
demi-sœur	demi-sœur
hun	hun
marcheront	marcher
acc	acc
cambriolée	cambrioler
pose-toi	pose-toi
arif	arif
dar	dar
mobilisation	mobilisation
polka	polka
agrandi	agrandi
obtempérer	obtempérer
envoie-lui	envoie-lui
pit	pit
impossibilité	impossibilité
préoccupez	préoccuper
blitz	blitz
sceaux	sceau
dipper	dipper
affirmez	affirmer
restreindre	restreindre
stries	strie
parle-t-elle	parle-t-elle
gérais	gérer
ashleigh	ashleigh
jurisprudence	jurisprudence
heathrow	heathrow
syllabe	syllabe
aménagement	aménagement
barjot	barjot
polygraphe	polygraphe
archéologues	archéologue
partagions	partager
palpable	palpable
gueux	gueux
décaler	décaler
économe	économe
merc	merc
peut-ãªtre	peut-ãªtre
mitard	mitard
erronée	erroné
compteurs	compteur
monteur	monteur
amènerait	amener
athos	athos
spectaculaires	spectaculaire
malhotra	malhotra
père-fils	père-fils
comanche	comanche
agitant	agitant
dun	dun
dénoncerai	dénoncer
irrégularités	irrégularité
illicites	illicite
reconnais-le	reconnais-le
séparons	séparer
ganglions	ganglion
apprentie	apprenti
jammer	jammer
hyeong	hyeong
broutilles	broutille
iles	île
abattez-le	abattez-le
mélangée	mélanger
accolade	accolade
gâteux	gâteux
briseur	briseur
voilâ	voilâ
volage	volage
gook	gook
battlestar	battlestar
ressentes	ressentir
entreront	entrer
zak	zak
manipulés	manipuler
culpa	culpa
abattra	abattre
formations	formation
succés	succés
latéral	latéral
convoite	convoiter
attendez-nous	attendez-nous
fréquents	fréquent
intellectuellement	intellectuellement
network	network
tabloïds	tabloïd
décryptage	décryptage
j.o.	j.o.
tics	tic
nages	nager
notée	noter
poignards	poignard
nageait	nager
goro	goro
littéral	littéral
airbag	airbag
foies	foie
vire-le	vire-le
incinérateur	incinérateur
aigre	aigre
mucho	mucho
ativan	ativan
affiner	affiner
harrow	harrow
incrusté	incrusté
donnes-tu	donnes-tu
albatros	albatros
vont-elles	vont-elles
réquisitionné	réquisitionner
prononcez	prononcer
setsuko	setsuko
quid	quid
lagon	lagon
baratiner	baratiner
existerait	exister
lowry	lowry
concrètes	concret
jouvence	jouvence
fatidique	fatidique
breton	breton
penalty	penalty
annoncée	annoncer
désactivez	désactiver
dignitaires	dignitaire
boyz	boyz
mollet	mollet
patmore	patmore
manquiez	manquer
logeuse	logeur
renseignez-vous	renseignez-vous
gredin	gredin
gulliver	gulliver
finement	finement
étonnantes	étonnant
niaiseries	niaiserie
devalos	devalos
gérée	gérer
réclamait	réclamer
balançait	balancer
refusa	refuser
years	years
prolongation	prolongation
défendra	défendre
snoopy	snoopy
exigeait	exiger
débrouillent	débrouiller
hasan	hasan
mouvementée	mouvementer
danforth	danforth
enduit	enduit
changiez	changer
kraft	kraft
collioure	collioure
causette	causette
récupérées	récupérer
olaola	olaola
isolées	isoler
curés	curé
insémination	insémination
rocker	rocker
terminales	terminale
zelle	zelle
institute	institute
médiéval	médiéval
insensées	insensé
convenables	convenable
sous-entends	sous-entendre
apportez-nous	apportez-nous
marquées	marquer
levure	levure
éjection	éjection
lobotomie	lobotomie
karla	karla
pailles	paille
vendiez	vendre
pense-tu	pense-tu
fouillait	fouiller
inca	inca
grazie	grazie
housse	housse
pensionnaire	pensionnaire
décompose	décomposer
couturier	couturier
neha	neha
prostitués	prostituer
enlevais	enlever
embarcadère	embarcadère
maltraite	maltraiter
cornouailles	cornouailles
laides	laid
appelle-nous	appelle-nous
trahissez	trahir
couscous	couscous
alby	alby
jer	jer
rends-la	rends-la
arnett	arnett
corrigan	corrigan
promènes	promener
formant	formant
redoutais	redouter
symbiose	symbiose
floor	floor
feet	feet
sheffield	sheffield
interêt	interêt
q'	q'
epouse-moi	epouse-moi
streisand	streisand
pédagogique	pédagogique
familiariser	familiariser
populace	populace
divertissements	divertissement
minibus	minibus
approfondi	approfondi
tolstoï	tolstoï
suivras	suivre
humanoïdes	humanoïde
implosion	implosion
recouverts	recouvrir
charrier	charrier
colbert	colbert
supernova	supernova
jeanine	jeanine
feygnasse	feygnasse
shower	shower
remontait	remonter
vous-en	vous-en
turbine	turbine
oxycodone	oxycodone
compromet	compromettre
écrasement	écrasement
courtiers	courtier
cosmiques	cosmique
attarde	attarder
embarques	embarquer
gênantes	gênant
welcome	welcome
reprochez	reprocher
microscopique	microscopique
létale	létal
possédés	posséder
prédicateur	prédicateur
ecossais	ecossais
milices	milice
décamper	décamper
tomberez	tomber
baveux	baveux
chestnut	chestnut
sous-chef	sous-chef
covington	covington
revit	revoir
filment	filmer
dorota	dorota
déshonorer	déshonorer
neurochirurgie	neurochirurgie
conti	conti
anciennement	anciennement
impressionant	impressionant
châtelain	châtelain
effraye	effrayer
tweed	tweed
tone	tone
black-out	black-out
opal	opal
foncée	foncé
valencia	valencia
abolir	abolir
logiques	logique
préviendra	prévenir
schillinger	schillinger
humiliations	humiliation
kaiser66	kaiser66
oubliez-le	oubliez-le
massives	massif
ratent	rater
je-j'	je-j'
rapprochait	rapprocher
pale	pale
bornée	borner
reserve	reserve
mug	mug
everwood	everwood
connaîtrait	connaître
eviter	eviter
caler	caler
méfiante	méfiant
débattue	débattre
détérioration	détérioration
générales	général
considérées	considérer
cosmonaute	cosmonaute
sifflets	sifflet
dim	dim
électrocution	électrocution
ajout	ajout
lies	lier
aviaire	aviaire
fiacre	fiacre
marions	marier
défensif	défensif
chassera	chasser
fondements	fondement
évacuée	évacuer
princess	princess
prouvée	prouver
sleepy	sleepy
pétroliers	pétrolier
désactivée	désactiver
enrager	enrager
miner	miner
battrait	battre
invitera	inviter
racontes-tu	racontes-tu
attache-le	attache-le
subs	subs
paella	paella
connaîtront	connaître
livingston	livingston
lazarus	lazarus
démène	démener
parle-leur	parle-leur
admiratrice	admirateur
hurlez	hurler
inclue	inclure
équipages	équipage
revendu	revendre
range-toi	range-toi
rock'	rock'
file-lui	file-lui
rappeurs	rappeur
codés	codé
bae	bae
ziegfeld	ziegfeld
embarquent	embarquer
élévation	élévation
rieur	rieur
récupéreras	récupérer
tremblé	tremblé
archive	archive
bouille	bouille
silex	silex
lavait	laver
dundee	dundee
holbrook	holbrook
hordes	horde
check-up	check-up
bagatelle	bagatelle
reniflements	reniflement
soupçonnent	soupçonner
éterniser	éterniser
approvisionner	approvisionner
ducats	ducat
bethléem	bethléem
zpm	zpm
pucelle	puceau
chauffe-eau	chauffe-eau
mifflin	mifflin
distincts	distinct
surfe	surfer
nikolaï	nikolaï
raterais	rater
fatiguent	fatiguer
moraux	moral
affirmant	affirmer
clame	clamer
frappez-le	frappez-le
fresh	fresh
rd	rd
nielsen	nielsen
hématomes	hématome
minbaris	minbaris
sensualité	sensualité
dévisager	dévisager
neutrons	neutron
seen	seen
attachant	attachant
timbira	timbira
abandonnerait	abandonner
appartenons	appartenir
vida	vider
gypsy	gypsy
errent	errer
newt	newt
ruminer	ruminer
magouille	magouille
salma	salma
foxtrot	foxtrot
mixtes	mixte
retombée	retombée
blythe	blythe
amènerais	amener
refroidisse	refroidir
epoque	epoque
joke	joke
crécher	crécher
apprendrait	apprendre
macpherson	macpherson
déboulé	déboulé
reconnaîtrait	reconnaître
engueulés	engueuler
excentriques	excentrique
microphone	microphone
déconnais	déconner
plastic	plastic
goal	goal
cruciales	crucial
frédérick	frédérick
xi	xi
etais-tu	etais-tu
ke	ke
reade	reade
contrecarrer	contrecarrer
vanity	vanity
transmises	transmettre
réglementation	réglementation
correspondante	correspondant
securité	securité
bluffé	bluffer
grand-tante	grand-tante
arrière-cour	arrière-cour
terrassé	terrasser
vivien	vivien
education	education
such	such
jean-baptiste	jean-baptiste
bartholomew	bartholomew
verifier	verifier
déclenchez	déclencher
wilkinson	wilkinson
voyons-nous	voyons-nous
ligoter	ligoter
vacciné	vacciner
dérisoire	dérisoire
osbourne	osbourne
plumard	plumard
cheesecake	cheesecake
ségrégation	ségrégation
trognon	trognon
aubergine	aubergine
cirrhose	cirrhose
décontractée	décontracter
multinationale	multinationale
come-back	come-back
magasine	magasiner
libanais	libanais
vielles	vielle
ustensiles	ustensile
écrasera	écraser
sobres	sobre
introuvables	introuvable
limousines	limousine
redevables	redevable
brûlons	brûler
belle-maman	belle-maman
fringant	fringant
rickie	rickie
mcgregor	mcgregor
vide-grenier	vide-grenier
halstead	halstead
7h00	7h00
ferions-nous	ferions-nous
tumulte	tumulte
bouche-à-bouche	bouche-à-bouche
sanglotant	sanglotant
sparadrap	sparadrap
révolver	révolver
guster	guster
crachent	cracher
impatiemment	impatiemment
music-hall	music-hall
appelons-le	appelons-le
poursuivais	poursuivre
murmurant	murmurant
réprimander	réprimander
congelée	congeler
culturelles	culturel
signalés	signaler
revend	revendre
dérouiller	dérouiller
avaient-ils	avaient-ils
irais-je	irais-je
farr	farr
têtus	têtu
licenciée	licencier
itchy	itchy
novices	novice
faussé	fausser
serviras	servir
croûtes	croûte
barde	barde
cil	cil
enroule	enrouler
narguer	narguer
réduisent	réduire
prononciation	prononciation
mangerons	manger
ajamais	ajamais
vanderbilt	vanderbilt
paniquent	paniquer
skipped	skipped
bipée	biper
remettrait	remettre
estime-toi	estime-toi
rafraîchissements	rafraîchissement
désagréments	désagrément
armitage	armitage
palestinien	palestinien
controler	controler
egalement	egalement
louisville	louisville
alva	alva
emmeniez	emmener
p.j.	p.j.
répondras	répondre
proteger	proteger
incontestable	incontestable
détournée	détourner
lancées	lancée
explosée	exploser
bizness	bizness
cédric	cédric
bulgare	bulgare
vaughan	vaughan
vexant	vexant
indépendantes	indépendant
ravies	ravir
sifflé	siffler
corrida	corrida
puisses-tu	puisses-tu
boueux	boueux
ziegler	ziegler
mailles	maille
banquise	banquise
att	att
singularité	singularité
échafaud	échafaud
illimitée	illimité
distribuez	distribuer
cachotteries	cachotterie
haies	haie
tome	tome
gracié	gracier
vadim	vadim
pilgrim	pilgrim
réglerai	régler
rhabille-toi	rhabille-toi
rigby	rigby
surprendra	surprendre
soulagera	soulager
éros	éros
gas	gas
fremont	fremont
adage	adage
dressage	dressage
asano	asano
messieurs-dames	messieurs-dames
hypoglycémie	hypoglycémie
restituer	restituer
espiègle	espiègle
entourloupe	entourloupe
moyen-âge	moyen-âge
thés	thé
ayoye	ayoye
juteuse	juteuse
vantait	vanter
dig	dig
amarré	amarrer
syncope	syncope
embrassez-vous	embrassez-vous
émouvoir	émouvoir
clochettes	clochette
démolie	démolir
montre-le	montre-le
ferengis	ferengis
mayflower	mayflower
tamsin	tamsin
jacket	jacket
divague	divaguer
tanger	tanger
stoner	stoner
soutenons	soutenir
voltaire	voltaire
kal	kal
interagir	interagir
pleurerais	pleurer
assistera	assister
pythagore	pythagore
baby-sitters	baby-sitter
muscade	muscade
persuade	persuader
valides	valide
pittman	pittman
cognes	cogner
zale	zale
horowitz	horowitz
ecarte	ecarte
cami	cami
nantucket	nantucket
saki	saki
allende	allende
haches	hache
maharadjah	maharadjah
tueriez	tuer
diminuent	diminuer
arima	arima
dépravation	dépravation
préoccupent	préoccuper
bon.	bon.
locksley	locksley
plouf	plouf
éprouvez	éprouver
performant	performant
mamelon	mamelon
inconscience	inconscience
pliez	plier
visionner	visionner
stériliser	stériliser
allégresse	allégresse
griffer	griffer
ressaisissez-vous	ressaisissez-vous
schizo	schizo
gorgées	gorgée
recommençait	recommencer
gen	gen
veillent	veiller
da'	da'
lain	lain
enlevez-lui	enlevez-lui
fulcrum	fulcrum
aiguiser	aiguiser
viens-en	viens-en
désirons	désirer
recherchant	rechercher
majoritaire	majoritaire
plants	plant
repensais	repenser
temporelles	temporel
oncologie	oncologie
tremblante	tremblante
plombiers	plombier
lear	lear
camillo	camillo
courrait	courir
amène-les	amène-les
étonnants	étonnant
instinctivement	instinctivement
salariés	salarier
trombe	trombe
citadins	citadin
gicler	gicler
factory	factory
choisisses	choisir
bienheureux	bienheureux
extraordinairement	extraordinairement
bolin	bolin
bb	bb
lèche-bottes	lèche-bottes
chimères	chimère
brûlerai	brûler
goo	goo
voltron	voltron
ignorions	ignorer
warden	warden
rainey	rainey
dutton	dutton
gee	gee
assumé	assumer
réaliseront	réaliser
démantelé	démanteler
rhumatismes	rhumatisme
surgissent	surgir
illustration	illustration
esperais	esperais
lagann	lagann
miley	miley
échangée	échanger
réceptif	réceptif
ftl	ftl
elkins	elkins
spontanéité	spontanéité
fracturée	fracturer
éviterait	éviter
relayer	relayer
